RXCUI	STR	VOTES	Wasz	Shankar	Andy
857002	HYDROCODONE BITARTRATE 5 mg / ACETAMINOPHEN 325 mg ORAL TABLET [HYDROCODONE BITARTRATE AND ACETAMINOPHEN]	1			1
857002	HYDROCODONE BITARTRATE 5 mg / ACETAMINOPHEN 325 mg ORAL TABLET [HYDROCODONE/APAP]	1			1
857002	Hydrocodone bitartrate 5 mg and paracetamol 325 mg oral tablet	1			1
857002	Hydrocodone Bitartrate 5mg, Acetaminophen 325mg Oral tablet	1			1
857002	hydrocodone bitartrate/acetaminophen 5 mg-325 mg ORAL TABLET	1			1
857002	hydrocodone bitartrate/acetaminophen@5 mg-325 mg@ORAL@TABLET	1			1
857002	hydrocodone/acetaminophen 5 mg-325 mg ORAL TABLET	1			1
857002	Product containing precisely hydrocodone bitartrate 5 milligram and paracetamol 325 milligram/1 each conventional release oral tablet (clinical drug)	1			1
857004	acetaminophen 325 MG / hydrocodone bitartrate 5 MG Oral Tablet [Norco]	1			1
857004	Acetaminophen/Hydrocodone Bitartrate 325 MG-5 MG Oral Tablet [NORCO]	1			1
857004	APAP 325 MG / Hydrocodone Bitartrate 5 MG Oral Tablet [Norco]	1			1
857004	HYDROCODONE BITARTRATE 5 mg / ACETAMINOPHEN 325 mg ORAL TABLET [Norco]	1			1
857004	NORCO 5 MG / 325 MG Oral Tablet	1			1
857004	Norco 5/325 (hydrocodone bitartrate / APAP) Oral Tablet	1			1
857004	Norco 5mg-325mg Tablet	1			1
857004	Norco, 325 mg-5 mg oral tablet	1			1
857005	ACETAMINOPHEN 325 mg / HYDROCODONE BITARTRATE 7.5 mg ORAL TABLET	1			1
857005	Acetaminophen 325 mg and hydrocodone bitartrate 7.5 mg oral tablet	1			1
857005	acetaminophen-hydrocodone 325 mg-7.5 mg oral tablet	1			1
857005	Acetaminophen-Hydrocodone Bitartrate, 325 mg-7.5 mg oral tablet	1			1
857005	Acetaminophen/Hydrocodone Bitartrate 325 MG-7.5 MG Oral Tablet	1			1
857005	Acetaminophen/Hydrocodone Bitartrate 325 MG-7.5 MG Oral Tablet [HYDROCODONE BITARTRATE-ACETAMINOPHEN]	1			1
857005	APAP 325 MG / hydrocodone bitartrate 7.5 MG Oral Tablet	1			1
857005	HYDROCODONE 7.5/ACETAMINOPHEN 325MG TAB	1			1
857005	HYDROCODONE 7.5MG/ACETAMINOPHEN 325MG TAB	1			1
857005	HYDROCODONE BITARTRATE 7.5 mg / ACETAMINOPHEN 325 mg ORAL TABLET	1			1
857005	HYDROCODONE BITARTRATE 7.5 mg / ACETAMINOPHEN 325 mg ORAL TABLET [HYDROCODONE BITARTRATE AND ACETAMINOPHEN]	1			1
857005	Hydrocodone bitartrate 7.5 mg and paracetamol 325 mg oral tablet	1			1
857005	hydrocodone bitartrate 7.5 MILLIGRAM In 1 TABLET / acetaminophen 325 MILLIGRAM In 1 TABLET ORAL TABLET	1			1
857005	Hydrocodone Bitartrate 7.5mg, Acetaminophen 325mg Oral tablet	1			1
857005	hydrocodone bitartrate/acetaminophen 7.5 mg-325 mg ORAL TABLET	1			1
857005	hydrocodone bitartrate/acetaminophen@7.5 mg-325 mg@ORAL@TABLET	1			1
857005	hydrocodone/acetaminophen 7.5 mg-325 mg ORAL TABLET	1			1
857005	Product containing precisely hydrocodone bitartrate 7.5 milligram and paracetamol 325 milligram/1 each conventional release oral tablet (clinical drug)	1			1
857007	acetaminophen 325 MG / hydrocodone bitartrate 7.5 MG Oral Tablet [Norco]	1			1
857007	Acetaminophen/Hydrocodone Bitartrate 325 MG-7.5 MG Oral Tablet [NORCO]	1			1
857007	APAP 325 MG / Hydrocodone Bitartrate 7.5 MG Oral Tablet [Norco]	1			1
857007	NORCO 7.5 MG / 325 MG Oral Tablet	1			1
857007	Norco 7.5/325 (hydrocodone / acetaminophen) Oral Tablet	1			1
857007	Norco 7.5mg-325mg Tablet	1			1
857007	Norco, 325 mg-7.5 mg oral tablet	1			1
857076	acetaminophen 33.3 MG/ML / hydrocodone bitartrate 0.333 MG/ML Oral Solution	1			1
857076	Acetaminophen 33.3 mg/mL and hydrocodone bitartrate 333 microgram/mL oral solution	1			1
857076	acetaminophen 500 MG / hydrocodone bitartrate 5 MG per 15 ML Elixir	1			1
857076	acetaminophen 500 MG / hydrocodone bitartrate 5 MG per 15 ML Oral Solution	1			1
857076	acetaminophen-hydrocodone 500 mg-5 mg/15 mL oral elixir	1			1
857076	Acetaminophen/Hydrocodone Bitartrate 500 MG/15 ML-5 MG/15 ML Oral Elixir	1			1
857076	APAP 33.3 MG/ML / Hydrocodone Bitartrate 0.333 MG/ML Oral Solution	1			1
857076	Hydrocodone bitartrate 333 microgram/mL and paracetamol 33.3 mg/mL oral solution	1			1
857076	Product containing precisely hydrocodone bitartrate 333 microgram/1 milliliter and paracetamol 33.3 milligram/1 milliliter conventional release oral solution (clinical drug)	1			1
857083	acetaminophen 650 MG / hydrocodone bitartrate 7.5 MG Oral Tablet	1			1
857083	Acetaminophen 650 mg and hydrocodone bitartrate 7.5 mg oral tablet	1			1
857083	acetaminophen-hydrocodone 650 mg-7.5 mg oral tablet	1			1
857083	Acetaminophen-Hydrocodone Bitartrate, 650 mg-7.5 mg oral tablet	1			1
857083	Acetaminophen/Hydrocodone Bitartrate 650 MG-7.5 MG Oral Tablet	1			1
857083	Acetaminophen/Hydrocodone Bitartrate 650 MG-7.5 MG Oral Tablet [HYDROCODONE BITARTRATE-ACETAMINOPHEN]	1			1
857083	APAP 650 MG / hydrocodone bitartrate 7.5 MG Oral Tablet	1			1
857083	HYDROCODONE 7.5/ACETAMINOPHEN 650MG TAB	1			1
857083	HYDROCODONE 7.5MG/ACETAMINOPHEN 650MG TAB	1			1
857083	HYDROCODONE BITARTRATE 7.5 mg / ACETAMINOPHEN 650 mg ORAL TABLET	1			1
857083	Hydrocodone bitartrate 7.5 mg and paracetamol 650 mg oral tablet	1			1
857083	hydrocodone bitartrate 7.5 MILLIGRAM In 1 TABLET / acetaminophen 650 MILLIGRAM In 1 TABLET ORAL TABLET	1			1
857083	Hydrocodone Bitartrate 7.5mg, Acetaminophen 650mg Oral tablet	1			1
857083	hydrocodone bitartrate/acetaminophen 7.5 mg-650 mg ORAL TABLET	1			1
857083	hydrocodone bitartrate/acetaminophen@7.5 mg-650 mg@ORAL@TABLET	1			1
857083	hydrocodone/acetaminophen 7.5 mg-650 mg ORAL TABLET	1			1
857083	Product containing precisely hydrocodone bitartrate 7.5 milligram and paracetamol 650 milligram/1 each conventional release oral tablet (clinical drug)	1			1
857099	acetaminophen 167 MG / hydrocodone bitartrate 2.5 MG per 5 ML Elixir	1			1
857099	acetaminophen 33.3 MG/ML / hydrocodone bitartrate 0.5 MG/ML Oral Solution	1			1
857099	Acetaminophen 33.3 mg/mL and hydrocodone bitartrate 500 microgram/mL oral solution	1			1
857099	acetaminophen 500 MG / hydrocodone bitartrate 7.5 MG per 15 ML Elixir	1			1
857099	acetaminophen-hydrocodone 500 mg-7.5 mg/15 mL oral elixir	1			1
857099	Acetaminophen-Hydrocodone Bitartrate, 167 mg-2.5 mg/5 mL oral liquid	1			1
857099	Acetaminophen-Hydrocodone Bitartrate, 500 mg-7.5 mg/15 mL oral elixir	1			1
857099	Acetaminophen/Hydrocodone Bitartrate 167 MG/5 ML-2.5 MG/5 ML Oral Solution	1			1
857099	Acetaminophen/Hydrocodone Bitartrate 500 MG/15 ML-7.5 MG/15 ML Oral Elixir	1			1
857099	Acetaminophen/Hydrocodone Bitartrate 500 MG/15 ML-7.5 MG/15 ML Oral Elixir [HYDROCODONE BITARTRATE-ACETAMINOPHEN]	1			1
857099	APAP 33.3 MG/ML / Hydrocodone Bitartrate 0.5 MG/ML Oral Solution	1			1
857099	HYDROCODONE 2.5/APAP 167MG/5ML ELIX 10ML	1			1
857099	HYDROCODONE 2.5/APAP 167MG/5ML ELIX 15ML	1			1
857099	HYDROCODONE 2.5/APAP 167MG/5ML ELIXIR	1			1
857099	HYDROCODONE 2.5MG/ACETAMINOPHEN 167MG/5ML ELIXIR	1			1
857099	HYDROCODONE 2.5MG/APAP 167MG/5ML ELIXIR,10ML	1			1
857099	HYDROCODONE 2.5MG/APAP 167MG/5ML ELIXIR,15ML	1			1
857099	HYDROCODONE BITARTRATE 2.5 mg in 5 mL / ACETAMINOPHEN 167 mg in 5 mL ORAL SOLUTION	1			1
857099	Hydrocodone Bitartrate 2.5mg/5mL, Acetaminophen 167mg/5mL Oral solution	1			1
857099	Hydrocodone bitartrate 500 microgram/mL and paracetamol 33.3 mg/mL oral solution	1			1
857099	HYDROcodone bitartrate 7.5 MG / acetaminophen 500 MG in 15 mL Oral Solution	1			1
857099	Hydrocodone bitartrate 7.5 MILLIGRAM In 15 MILLILITER / acetaminophen 500 MILLIGRAM In 15 MILLILITER ORAL LIQUID	1			1
857099	Hydrocodone Bitartrate 7.5mg/15mL, Acetaminophen 500mg/15mL Oral solution	1			1
857099	hydrocodone bitartrate/acetaminophen 2.5 mg-167 mg/5 mL ORAL ELIXIR	1			1
857099	hydrocodone bitartrate/acetaminophen 2.5 mg-167 mg/5 mL ORAL SOLUTION, ORAL	1			1
857099	hydrocodone bitartrate/acetaminophen 5 mg-334 mg/10 mL ORAL SOLUTION, ORAL	1			1
857099	hydrocodone bitartrate/acetaminophen 7.5 mg-500 mg/15 mL (15 mL) ORAL SOLUTION, ORAL	1			1
857099	hydrocodone bitartrate/acetaminophen 7.5 mg-500 mg/15 mL ORAL SOLUTION, ORAL	1			1
857099	hydrocodone bitartrate/acetaminophen@2.5 mg-167 mg/5 mL@ORAL@ELIXIR	1			1
857099	hydrocodone bitartrate/acetaminophen@2.5 mg-167 mg/5 mL@ORAL@SOLUTION, ORAL	1			1
857099	hydrocodone bitartrate/acetaminophen@5 mg-334 mg/10 mL@ORAL@SOLUTION, ORAL	1			1
857099	hydrocodone bitartrate/acetaminophen@7.5 mg-500 mg/15 mL (15 mL)@ORAL@SOLUTION, ORAL	1			1
857099	hydrocodone bitartrate/acetaminophen@7.5 mg-500 mg/15 mL@ORAL@SOLUTION, ORAL	1			1
857099	hydrocodone/acetaminophen 2.5 mg-167 mg/5 mL ORAL ELIXIR	1			1
857099	hydrocodone/acetaminophen 2.5 mg-167 mg/5 mL ORAL SOLUTION, ORAL	1			1
857099	hydrocodone/acetaminophen 5 mg-334 mg/10 mL ORAL SOLUTION, ORAL	1			1
857099	hydrocodone/acetaminophen 7.5 mg-500 mg/15 mL (15 mL) ORAL SOLUTION, ORAL	1			1
857099	hydrocodone/acetaminophen 7.5 mg-500 mg/15 mL ORAL SOLUTION, ORAL	1			1
857099	Product containing precisely hydrocodone bitartrate 500 microgram/1 milliliter and paracetamol 33.3 milligram/1 milliliter conventional release oral solution (clinical drug)	1			1
857107	acetaminophen 500 MG / hydrocodone bitartrate 10 MG Oral Tablet	1			1
857107	Acetaminophen 500 mg and hydrocodone bitartrate 10 mg oral tablet	1			1
857107	acetaminophen-hydrocodone 500 mg-10 mg oral tablet	1			1
857107	Acetaminophen-Hydrocodone Bitartrate, 500 mg-10 mg oral tablet	1			1
857107	Acetaminophen/Hydrocodone Bitartrate 500 MG-10 MG Oral Tablet	1			1
857107	Acetaminophen/Hydrocodone Bitartrate 500 MG-10 MG Oral Tablet [HYDROCODONE BITARTRATE-ACETAMINOPHEN]	1			1
857107	APAP 500 MG / hydrocodone bitartrate 10 MG Oral Tablet	1			1
857107	HYDROCODONE 10/ACETAMINOPHEN 500MG TAB	1			1
857107	HYDROCODONE 10MG/ACETAMINOPHEN 500MG TAB	1			1
857107	HYDROCODONE BITARTRATE 10 mg / ACETAMINOPHEN 500 mg ORAL TABLET	1			1
857107	HYDROCODONE BITARTRATE 10 mg / ACETAMINOPHEN 500 mg ORAL TABLET [HYDROCODONE BITARTRATE AND ACETAMINOPHEN]	1			1
857107	Hydrocodone bitartrate 10 mg and paracetamol 500 mg oral tablet	1			1
857107	Hydrocodone Bitartrate 10mg, Acetaminophen 500mg Oral tablet	1			1
857107	hydrocodone bitartrate/acetaminophen 10 mg-500 mg ORAL TABLET	1			1
857107	hydrocodone bitartrate/acetaminophen@10 mg-500 mg@ORAL@TABLET	1			1
857107	hydrocodone/acetaminophen 10 mg-500 mg ORAL TABLET	1			1
857107	Product containing precisely hydrocodone bitartrate 10 milligram and paracetamol 500 milligram/1 each conventional release oral tablet (clinical drug)	1			1
857111	acetaminophen 500 MG / hydrocodone bitartrate 2.5 MG Oral Tablet	1			1
857111	Acetaminophen 500 mg and hydrocodone bitartrate 2.5 mg oral tablet	1			1
857111	acetaminophen-hydrocodone 500 mg-2.5 mg oral tablet	1			1
857111	Acetaminophen-Hydrocodone Bitartrate, 500 mg-2.5 mg oral tablet	1			1
857111	Acetaminophen/Hydrocodone Bitartrate 500 MG-2.5 MG Oral Tablet	1			1
857111	Acetaminophen/Hydrocodone Bitartrate 500 MG-2.5 MG Oral Tablet [HYDROCODONE BITARTRATE-ACETAMINOPHEN]	1			1
857111	APAP 500 MG / hydrocodone bitartrate 2.5 MG Oral Tablet	1			1
857111	HYDROCODONE 2.5/ACETAMINOPHEN 500MG TAB	1			1
857111	HYDROCODONE 2.5MG/ACETAMINOPHEN 500MG TAB	1			1
857111	HYDROCODONE BITARTRATE 2.5 mg / ACETAMINOPHEN 500 mg ORAL TABLET	1			1
857111	Hydrocodone bitartrate 2.5 mg and paracetamol 500 mg oral tablet	1			1
857111	Hydrocodone Bitartrate 2.5mg, Acetaminophen 500mg Oral tablet	1			1
857111	hydrocodone bitartrate/acetaminophen 2.5 mg-500 mg ORAL TABLET	1			1
857111	hydrocodone bitartrate/acetaminophen@2.5 mg-500 mg@ORAL@TABLET	1			1
857111	hydrocodone/acetaminophen 2.5 mg-500 mg ORAL TABLET	1			1
857111	Product containing precisely hydrocodone bitartrate 2.5 milligram and paracetamol 500 milligram/1 each conventional release oral tablet (clinical drug)	1			1
857118	acetaminophen 500 MG / hydrocodone bitartrate 7.5 MG Oral Tablet	1			1
857118	Acetaminophen 500 mg and hydrocodone bitartrate 7.5 mg oral tablet	1			1
857118	acetaminophen-hydrocodone 500 mg-7.5 mg oral tablet	1			1
857118	Acetaminophen-Hydrocodone Bitartrate, 500 mg-7.5 mg oral tablet	1			1
857118	Acetaminophen/Hydrocodone Bitartrate 500 MG-7.5 MG Oral Tablet	1			1
857118	Acetaminophen/Hydrocodone Bitartrate 500 MG-7.5 MG Oral Tablet [HYDROCODONE BITARTRATE-ACETAMINOPHEN]	1			1
857118	APAP 500 MG / hydrocodone bitartrate 7.5 MG Oral Tablet	1			1
857118	HYDROCODONE 7.5/ACETAMINOPHEN 500MG TAB	1			1
857118	HYDROCODONE 7.5MG/ACETAMINOPHEN 500MG TAB	1			1
857118	HYDROCODONE BITARTRATE 7.5 mg / ACETAMINOPHEN 500 mg ORAL TABLET	1			1
857118	HYDROCODONE BITARTRATE 7.5 mg / ACETAMINOPHEN 500 mg ORAL TABLET [HYDROCODONE BITARTRATE AND ACETAMINOPHEN]	1			1
857118	Hydrocodone bitartrate 7.5 mg and paracetamol 500 mg oral tablet	1			1
857118	Hydrocodone Bitartrate 7.5mg, Acetaminophen 500mg Oral tablet	1			1
857118	hydrocodone bitartrate/acetaminophen 7.5 mg-500 mg ORAL TABLET	1			1
857118	hydrocodone bitartrate/acetaminophen@7.5 mg-500 mg@ORAL@TABLET	1			1
857118	hydrocodone/acetaminophen 7.5 mg-500 mg ORAL TABLET	1			1
857118	Product containing precisely hydrocodone bitartrate 7.5 milligram and paracetamol 500 milligram/1 each conventional release oral tablet (clinical drug)	1			1
857121	ASA 500 MG / Hydrocodone Bitartrate 5 MG Oral Tablet	1			1
857121	aspirin 500 MG / hydrocodone bitartrate 5 MG Oral Tablet	1			1
857121	Aspirin 500 mg and hydrocodone bitartrate 5 mg oral tablet	1			1
857121	aspirin-hydrocodone 500 mg-5 mg oral tablet	1			1
857121	Aspirin/Hydrocodone Bitartrate 500 MG-5 MG Oral Tablet	1			1
857121	HYDROCODONE 5/ASPIRIN 500MG TAB	1			1
857121	HYDROCODONE 5MG/ASPIRIN 500MG TAB	1			1
857121	HYDROCODONE BITARTRATE 5 mg / ASPIRIN 500 mg ORAL TABLET	1			1
857121	hydrocodone bitartrate/aspirin 5 mg-500 mg ORAL TABLET	1			1
857121	hydrocodone bitartrate/aspirin@5 mg-500 mg@ORAL@TABLET	1			1
857121	Product containing precisely aspirin 500 milligram and hydrocodone bitartrate 5 milligram/1 each conventional release oral tablet (clinical drug)	1			1
857128	acetaminophen 400 MG / hydrocodone bitartrate 10 MG Oral Tablet	1			1
857128	Acetaminophen 400 mg and hydrocodone bitartrate 10 mg oral tablet	1			1
857128	acetaminophen-hydrocodone 400 mg-10 mg oral tablet	1			1
857128	Acetaminophen/Hydrocodone Bitartrate 400 MG-10 MG Oral Tablet	1			1
857128	APAP 400 MG / hydrocodone bitartrate 10 MG Oral Tablet	1			1
857128	HYDROCODONE 10/ACETAMINOPHEN 400MG TAB	1			1
857128	HYDROCODONE 10MG/ACETAMINOPHEN 400MG TAB	1			1
857128	HYDROcodone bitartrate 10 MG / acetaminophen 400 MG Oral Tablet	1			1
857128	Hydrocodone bitartrate 10 mg and paracetamol 400 mg oral tablet	1			1
857128	hydrocodone bitartrate/acetaminophen 10 mg-400 mg ORAL TABLET	1			1
857128	hydrocodone bitartrate/acetaminophen@10 mg-400 mg@ORAL@TABLET	1			1
857128	hydrocodone/acetaminophen 10 mg-400 mg ORAL TABLET	1			1
857128	Product containing precisely hydrocodone bitartrate 10 milligram and paracetamol 400 milligram/1 each conventional release oral tablet (clinical drug)	1			1
857131	acetaminophen 400 MG / hydrocodone bitartrate 5 MG Oral Tablet	1			1
857131	Acetaminophen 400 mg and hydrocodone bitartrate 5 mg oral tablet	1			1
857131	acetaminophen-hydrocodone 400 mg-5 mg oral tablet	1			1
857131	Acetaminophen/Hydrocodone Bitartrate 400 MG-5 MG Oral Tablet	1			1
857131	APAP 400 MG / Hydrocodone Bitartrate 5 MG Oral Tablet	1			1
857131	HYDROCODONE 5/ACETAMINOPHEN 400MG TAB	1			1
857131	HYDROCODONE 5MG/ACETAMINOPHEN 400MG TAB	1			1
857131	HYDROcodone bitartrate 5 MG / acetaminophen 400 MG Oral Tablet	1			1
857131	Hydrocodone bitartrate 5 mg and paracetamol 400 mg oral tablet	1			1
857131	hydrocodone bitartrate/acetaminophen 5 mg-400 mg ORAL TABLET	1			1
857131	hydrocodone bitartrate/acetaminophen@5 mg-400 mg@ORAL@TABLET	1			1
857131	hydrocodone/acetaminophen 5 mg-400 mg ORAL TABLET	1			1
857131	Product containing precisely hydrocodone bitartrate 5 milligram and paracetamol 400 milligram/1 each conventional release oral tablet (clinical drug)	1			1
857134	acetaminophen 400 MG / hydrocodone bitartrate 7.5 MG Oral Tablet	1			1
857134	Acetaminophen 400 mg and hydrocodone bitartrate 7.5 mg oral tablet	1			1
857134	acetaminophen-hydrocodone 400 mg-7.5 mg oral tablet	1			1
857134	Acetaminophen/Hydrocodone Bitartrate 400 MG-7.5 MG Oral Tablet	1			1
857134	APAP 400 MG / Hydrocodone Bitartrate 7.5 MG Oral Tablet	1			1
857134	HYDROCODONE 7.5/ACETAMINOPHEN 400MG TAB	1			1
857134	HYDROCODONE 7.5MG/ACETAMINOPHEN 400MG TAB	1			1
857134	HYDROcodone bitartrate 7.5 MG / acetaminophen 400 MG Oral Tablet	1			1
857134	Hydrocodone bitartrate 7.5 mg and paracetamol 400 mg oral tablet	1			1
857134	hydrocodone bitartrate/acetaminophen 7.5 mg-400 mg ORAL TABLET	1			1
857134	hydrocodone bitartrate/acetaminophen@7.5 mg-400 mg@ORAL@TABLET	1			1
857134	hydrocodone/acetaminophen 7.5 mg-400 mg ORAL TABLET	1			1
857134	Product containing precisely hydrocodone bitartrate 7.5 milligram and paracetamol 400 milligram/1 each conventional release oral tablet (clinical drug)	1			1
857383	acetaminophen 650 MG / hydrocodone bitartrate 10 MG Oral Tablet	1			1
857383	Acetaminophen 650 mg and hydrocodone bitartrate 10 mg oral tablet	1			1
857383	acetaminophen-hydrocodone 650 mg-10 mg oral tablet	1			1
857383	Acetaminophen-Hydrocodone Bitartrate, 650 mg-10 mg oral tablet	1			1
857383	Acetaminophen/Hydrocodone Bitartrate 650 MG-10 MG Oral Tablet	1			1
857383	Acetaminophen/Hydrocodone Bitartrate 650 MG-10 MG Oral Tablet [HYCOMED]	1			1
857383	Acetaminophen/Hydrocodone Bitartrate 650 MG-10 MG Oral Tablet [HYDROCODONE BITARTRATE-ACETAMINOPHEN]	1			1
857383	APAP 650 MG / hydrocodone bitartrate 10 MG Oral Tablet	1			1
857383	HYDROCODONE 10MG/ACETAMINOPHEN 650MG TAB	1			1
857383	HYDROCODONE BITARTRATE 10 mg / ACETAMINOPHEN 650 mg ORAL TABLET	1			1
857383	HYDROCODONE BITARTRATE 10 mg / ACETAMINOPHEN 650 mg ORAL TABLET [HYDROCODONE BITARTRATE AND ACETAMINOPHEN]	1			1
857383	Hydrocodone bitartrate 10 mg and paracetamol 650 mg oral tablet	1			1
857383	hydrocodone bitartrate 10 MILLIGRAM In 1 TABLET / acetaminophen 650 MILLIGRAM In 1 TABLET ORAL TABLET	1			1
857383	Hydrocodone Bitartrate 10mg, Acetaminophen 650mg Oral tablet	1			1
857383	hydrocodone bitartrate/acetaminophen 10 mg-650 mg ORAL TABLET	1			1
857383	hydrocodone bitartrate/acetaminophen@10 mg-650 mg@ORAL@TABLET	1			1
857383	hydrocodone/acetaminophen 10 mg-650 mg ORAL TABLET	1			1
857383	Product containing precisely hydrocodone bitartrate 10 milligram and paracetamol 650 milligram/1 each conventional release oral tablet (clinical drug)	1			1
857391	acetaminophen 325 MG / hydrocodone bitartrate 2.5 MG Oral Tablet	1			1
857391	Acetaminophen 325 mg and hydrocodone bitartrate 2.5 mg oral tablet	1			1
857391	acetaminophen-hydrocodone 325 mg-2.5 mg oral tablet	1			1
857391	Acetaminophen-Hydrocodone Bitartrate, 325 mg-2.5 mg oral tablet	1			1
857391	Acetaminophen/Hydrocodone Bitartrate 325 MG-2.5 MG Oral Tablet	1			1
857391	Acetaminophen/Hydrocodone Bitartrate 325 MG-2.5 MG Oral Tablet [HYDROCODONE BITARTRATE-ACETAMINOPHEN]	1			1
857391	APAP 325 MG / Hydrocodone Bitartrate 2.5 MG Oral Tablet	1			1
857391	HYDROCODONE 2.5/ACETAMINOPHEN 325MG TAB	1			1
857391	HYDROCODONE 2.5MG/ACETAMINOPHEN 325MG TAB	1			1
857391	HYDROCODONE BITARTRATE 2.5 mg / ACETAMINOPHEN 325 mg ORAL TABLET	1			1
857391	HYDROCODONE BITARTRATE 2.5 mg / ACETAMINOPHEN 325 mg ORAL TABLET [Hydrocodone Bitartate and Acetaminophen]	1			1
857391	Hydrocodone bitartrate 2.5 mg and paracetamol 325 mg oral tablet	1			1
857391	Hydrocodone Bitartrate 2.5mg, Acetaminophen 325mg Oral tablet	1			1
857391	hydrocodone bitartrate/acetaminophen 2.5 mg-325 mg ORAL TABLET	1			1
857391	hydrocodone bitartrate/acetaminophen@2.5 mg-325 mg@ORAL@TABLET	1			1
857391	hydrocodone/acetaminophen 2.5 mg-325 mg ORAL TABLET	1			1
857391	Product containing precisely hydrocodone bitartrate 2.5 milligram and paracetamol 325 milligram/1 each conventional release oral tablet (clinical drug)	1			1
857501	acetaminophen 556 MG / hydrocodone bitartrate 5 MG Oral Tablet	1			1
857501	Acetaminophen 556 mg and hydrocodone bitartrate 5 mg oral tablet	1			1
857501	APAP 556 MG / Hydrocodone Bitartrate 5 MG Oral Tablet	1			1
857501	HYDROcodone bitartrate 5 MG / acetaminophen 556 MG Oral Tablet	1			1
857501	Hydrocodone bitartrate 5 mg and paracetamol 556 mg oral tablet	1			1
857501	Product containing precisely hydrocodone bitartrate 5 milligram and paracetamol 556 milligram/1 each conventional release oral tablet (clinical drug)	1			1
858770	HYDROCODONE 2.5/IBUPROFEN 200MG TAB	1			1
858770	hydrocodone bitartrate 2.5 MG / ibuprofen 200 MG Oral Tablet	1			1
858770	Hydrocodone bitartrate 2.5 mg and ibuprofen 200 mg oral tablet	1			1
858770	Hydrocodone Bitartrate 2.5mg, Ibuprofen 200mg Oral tablet	1			1
858770	HYDROCODONE BITARTRATE 2.5MG/IBUPROFEN 200MG TAB	1			1
858770	Hydrocodone Bitartrate/Ibuprofen 2.5 MG-200 MG Oral Tablet	1			1
858770	hydrocodone-ibuprofen 2.5 mg-200 mg oral tablet	1			1
858770	Hydrocodone-Ibuprofen, 2.5 mg-200 mg oral tablet	1			1
858770	hydrocodone/ibuprofen 2.5 mg-200 mg ORAL TABLET	1			1
858770	hydrocodone/ibuprofen@2.5 mg-200 mg@ORAL@TABLET	1			1
858770	Product containing precisely hydrocodone bitartrate 2.5 milligram and ibuprofen 200 milligram/1 each conventional release oral tablet (clinical drug)	1			1
858772	hydrocodone bitartrate 2.5 MG / ibuprofen 200 MG Oral Tablet [Reprexain]	1			1
858772	Hydrocodone Bitartrate/Ibuprofen 2.5 MG-200 MG Oral Tablet [REPREXAIN]	1			1
858772	REPREXAIN 2.5 MG / 200 MG Oral Tablet	1			1
858772	Reprexain 2.5/200 (hydrocodone bitartrate / ibuprofen) Oral Tablet	1			1
858772	Reprexain 2.5/200 Oral Tablet	1			1
858772	Reprexain 2.5mg-200mg Tablet	1			1
858772	Reprexain, 2.5 mg-200 mg oral tablet	1			1
858778	HYDROCODONE 5/IBUPROFEN 200MG TAB	1			1
858778	hydrocodone bitartrate 5 MG / ibuprofen 200 MG Oral Tablet	1			1
858778	Hydrocodone bitartrate 5 mg and ibuprofen 200 mg oral tablet	1			1
858778	Hydrocodone Bitartrate 5mg, Ibuprofen 200mg Oral tablet	1			1
858778	HYDROCODONE BITARTRATE 5MG/IBUPROFEN 200MG TAB	1			1
858778	Hydrocodone Bitartrate/Ibuprofen 5 MG-200 MG Oral Tablet	1			1
858778	Hydrocodone Bitartrate/Ibuprofen 5 MG-200 MG Oral Tablet [HYDROCODONE BITARTRATE-IBUPROFEN]	1			1
858778	hydrocodone-ibuprofen 5 mg-200 mg oral tablet	1			1
858778	Hydrocodone-Ibuprofen, 5 mg-200 mg oral tablet	1			1
858778	hydrocodone/ibuprofen 5 mg-200 mg ORAL TABLET	1			1
858778	hydrocodone/ibuprofen@5 mg-200 mg@ORAL@TABLET	1			1
858778	Product containing precisely hydrocodone bitartrate 5 milligram and ibuprofen 200 milligram/1 each conventional release oral tablet (clinical drug)	1			1
858780	hydrocodone bitartrate 5 MG / ibuprofen 200 MG Oral Tablet [Ibudone]	1			1
858780	Hydrocodone Bitartrate/Ibuprofen 5 MG-200 MG Oral Tablet [IBUDONE]	1			1
858780	Ibudone (hydrocodone bitartrate 5 MG / ibuprofen 200 MG) Oral Tablet	1			1
858780	IBUDONE 5 MG / 200 MG Oral Tablet	1			1
858780	Ibudone 5/200 Oral Tablet	1			1
858780	Ibudone 5mg-200mg Tablet	1			1
858780	Ibudone, 5 mg-200 mg oral tablet	1			1
858798	HYDROCODONE 7.5/IBUPROFEN 200MG TAB	1			1
858798	hydrocodone bitartrate 7.5 MG / ibuprofen 200 MG Oral Tablet	1			1
858798	HYDROCODONE BITARTRATE 7.5 mg / IBUPROFEN 200 mg ORAL TABLET, COATED	1			1
858798	HYDROCODONE BITARTRATE 7.5 mg / IBUPROFEN 200 mg ORAL TABLET, FILM COATED	1			1
858798	HYDROCODONE BITARTRATE 7.5 mg / IBUPROFEN 200 mg ORAL TABLET, FILM COATED [Hydrocodone Bitartrate and Ibuprofen]	1			1
858798	Hydrocodone bitartrate 7.5 mg and ibuprofen 200 mg oral tablet	1			1
