RXCUI	STR
851961	acetaminophen 300 mg-codeine 30 mg tablet
852033	acetaminophen 300 mg-codeine 30 mg tablet
852042	acetaminophen 300 mg-codeine 30 mg tablet
852050	acetaminophen 300 mg-codeine 30 mg tablet
91104	acetaminophen 300 mg-codeine 30 mg tablet
993764	acetaminophen 300 mg-codeine 30 mg tablet
993781	acetaminophen 300 mg-codeine 30 mg tablet
993783	acetaminophen 300 mg-codeine 30 mg tablet
993793	acetaminophen 300 mg-codeine 30 mg tablet
993796	acetaminophen 300 mg-codeine 30 mg tablet
993819	acetaminophen 300 mg-codeine 30 mg tablet
993822	acetaminophen 300 mg-codeine 30 mg tablet
993837	acetaminophen 300 mg-codeine 30 mg tablet
993933	acetaminophen 300 mg-codeine 30 mg tablet
993939	acetaminophen 300 mg-codeine 30 mg tablet
1115966	acetaminophen 300 mg-codeine 60 mg tablet
1545976	acetaminophen 300 mg-codeine 60 mg tablet
161	acetaminophen 300 mg-codeine 60 mg tablet
1652891	acetaminophen 300 mg-codeine 60 mg tablet
216834	acetaminophen 300 mg-codeine 60 mg tablet
218221	acetaminophen 300 mg-codeine 60 mg tablet
219198	acetaminophen 300 mg-codeine 60 mg tablet
220586	acetaminophen 300 mg-codeine 60 mg tablet
235412	acetaminophen 300 mg-codeine 60 mg tablet
236131	acetaminophen 300 mg-codeine 60 mg tablet
236236	acetaminophen 300 mg-codeine 60 mg tablet
261685	acetaminophen 300 mg-codeine 60 mg tablet
2670	acetaminophen 300 mg-codeine 60 mg tablet
2672	acetaminophen 300 mg-codeine 60 mg tablet
402563	acetaminophen 300 mg-codeine 60 mg tablet
540435	acetaminophen 300 mg-codeine 60 mg tablet
540518	acetaminophen 300 mg-codeine 60 mg tablet
702747	acetaminophen 300 mg-codeine 60 mg tablet
817579	acetaminophen 300 mg-codeine 60 mg tablet
851961	acetaminophen 300 mg-codeine 60 mg tablet
852033	acetaminophen 300 mg-codeine 60 mg tablet
852042	acetaminophen 300 mg-codeine 60 mg tablet
852050	acetaminophen 300 mg-codeine 60 mg tablet
91104	acetaminophen 300 mg-codeine 60 mg tablet
993764	acetaminophen 300 mg-codeine 60 mg tablet
993793	acetaminophen 300 mg-codeine 60 mg tablet
993819	acetaminophen 300 mg-codeine 60 mg tablet
993890	acetaminophen 300 mg-codeine 60 mg tablet
993892	acetaminophen 300 mg-codeine 60 mg tablet
993933	acetaminophen 300 mg-codeine 60 mg tablet
993939	acetaminophen 300 mg-codeine 60 mg tablet
10022	butorphanol 2 mg/mL injection solution
1310923	butorphanol 2 mg/mL injection solution
1489987	butorphanol 2 mg/mL injection solution
1728351	butorphanol 2 mg/mL injection solution
1728355	butorphanol 2 mg/mL injection solution
1809204	butorphanol 2 mg/mL injection solution
1841	butorphanol 2 mg/mL injection solution
1947134	butorphanol 2 mg/mL injection solution
203170	butorphanol 2 mg/mL injection solution
2632847	butorphanol 2 mg/mL injection solution
857190	butorphanol 2 mg/mL injection solution
886622	butorphanol 2 mg/mL injection solution
886624	butorphanol 2 mg/mL injection solution
10022	butorphanol 10 mg/mL nasal spray
1310923	butorphanol 10 mg/mL nasal spray
1489987	butorphanol 10 mg/mL nasal spray
1841	butorphanol 10 mg/mL nasal spray
1947134	butorphanol 10 mg/mL nasal spray
203170	butorphanol 10 mg/mL nasal spray
2632847	butorphanol 10 mg/mL nasal spray
857190	butorphanol 10 mg/mL nasal spray
886634	butorphanol 10 mg/mL nasal spray
886636	butorphanol 10 mg/mL nasal spray
142439	hydrocodone-homatropine 5 mg-1.5 mg tablet
151875	hydrocodone-homatropine 5 mg-1.5 mg tablet
214614	hydrocodone-homatropine 5 mg-1.5 mg tablet
217632	hydrocodone-homatropine 5 mg-1.5 mg tablet
217633	hydrocodone-homatropine 5 mg-1.5 mg tablet
217646	hydrocodone-homatropine 5 mg-1.5 mg tablet
220542	hydrocodone-homatropine 5 mg-1.5 mg tablet
221107	hydrocodone-homatropine 5 mg-1.5 mg tablet
235428	hydrocodone-homatropine 5 mg-1.5 mg tablet
236931	hydrocodone-homatropine 5 mg-1.5 mg tablet
27084	hydrocodone-homatropine 5 mg-1.5 mg tablet
27085	hydrocodone-homatropine 5 mg-1.5 mg tablet
314667	hydrocodone-homatropine 5 mg-1.5 mg tablet
5489	hydrocodone-homatropine 5 mg-1.5 mg tablet
597355	hydrocodone-homatropine 5 mg-1.5 mg tablet
992656	hydrocodone-homatropine 5 mg-1.5 mg tablet
992657	hydrocodone-homatropine 5 mg-1.5 mg tablet
992660	hydrocodone-homatropine 5 mg-1.5 mg tablet
992733	hydrocodone-homatropine 5 mg-1.5 mg tablet
153352	HYDROmorphone 1 mg/mL oral liquid
203177	HYDROmorphone 1 mg/mL oral liquid
224913	HYDROmorphone 1 mg/mL oral liquid
225549	HYDROmorphone 1 mg/mL oral liquid
3423	HYDROmorphone 1 mg/mL oral liquid
492013	HYDROmorphone 1 mg/mL oral liquid
897657	HYDROmorphone 1 mg/mL oral liquid
897658	HYDROmorphone 1 mg/mL oral liquid
902730	HYDROmorphone 1 mg/mL oral liquid
153352	HYDROmorphone 8 mg tablet
203177	HYDROmorphone 8 mg tablet
224913	HYDROmorphone 8 mg tablet
225549	HYDROmorphone 8 mg tablet
3423	HYDROmorphone 8 mg tablet
492013	HYDROmorphone 8 mg tablet
897710	HYDROmorphone 8 mg tablet
897712	HYDROmorphone 8 mg tablet
902730	HYDROmorphone 8 mg tablet
151999	morphine concentrate 100 mg/5 mL (20 mg/mL) oral solution
152164	morphine concentrate 100 mg/5 mL (20 mg/mL) oral solution
152356	morphine concentrate 100 mg/5 mL (20 mg/mL) oral solution
152785	morphine concentrate 100 mg/5 mL (20 mg/mL) oral solution
152996	morphine concentrate 100 mg/5 mL (20 mg/mL) oral solution
153664	morphine concentrate 100 mg/5 mL (20 mg/mL) oral solution
1745876	morphine concentrate 100 mg/5 mL (20 mg/mL) oral solution
203353	morphine concentrate 100 mg/5 mL (20 mg/mL) oral solution
203356	morphine concentrate 100 mg/5 mL (20 mg/mL) oral solution
203357	morphine concentrate 100 mg/5 mL (20 mg/mL) oral solution
2055303	morphine concentrate 100 mg/5 mL (20 mg/mL) oral solution
219576	morphine concentrate 100 mg/5 mL (20 mg/mL) oral solution
219632	morphine concentrate 100 mg/5 mL (20 mg/mL) oral solution
225993	morphine concentrate 100 mg/5 mL (20 mg/mL) oral solution
235751	morphine concentrate 100 mg/5 mL (20 mg/mL) oral solution
235774	morphine concentrate 100 mg/5 mL (20 mg/mL) oral solution
30236	morphine concentrate 100 mg/5 mL (20 mg/mL) oral solution
353616	morphine concentrate 100 mg/5 mL (20 mg/mL) oral solution
477397	morphine concentrate 100 mg/5 mL (20 mg/mL) oral solution
477468	morphine concentrate 100 mg/5 mL (20 mg/mL) oral solution
583440	morphine concentrate 100 mg/5 mL (20 mg/mL) oral solution
7052	morphine concentrate 100 mg/5 mL (20 mg/mL) oral solution
885779	morphine concentrate 100 mg/5 mL (20 mg/mL) oral solution
892625	morphine concentrate 100 mg/5 mL (20 mg/mL) oral solution
892627	morphine concentrate 100 mg/5 mL (20 mg/mL) oral solution
892637	morphine concentrate 100 mg/5 mL (20 mg/mL) oral solution
105069	naltrexone 50 mg tablet
1483744	naltrexone 50 mg tablet
1483746	naltrexone 50 mg tablet
1483767	naltrexone 50 mg tablet
152092	naltrexone 50 mg tablet
198011	naltrexone 50 mg tablet
207028	naltrexone 50 mg tablet
542207	naltrexone 50 mg tablet
542214	naltrexone 50 mg tablet
7243	naltrexone 50 mg tablet
1049615	oxyCODONE 20 mg/mL oral concentrate
1049617	oxyCODONE 20 mg/mL oral concentrate
1050407	oxyCODONE 20 mg/mL oral concentrate
1050409	oxyCODONE 20 mg/mL oral concentrate
1113310	oxyCODONE 20 mg/mL oral concentrate
159821	oxyCODONE 20 mg/mL oral concentrate
1664443	oxyCODONE 20 mg/mL oral concentrate
1944530	oxyCODONE 20 mg/mL oral concentrate
218129	oxyCODONE 20 mg/mL oral concentrate
218986	oxyCODONE 20 mg/mL oral concentrate
218987	oxyCODONE 20 mg/mL oral concentrate
219160	oxyCODONE 20 mg/mL oral concentrate
219740	oxyCODONE 20 mg/mL oral concentrate
351415	oxyCODONE 20 mg/mL oral concentrate
352858	oxyCODONE 20 mg/mL oral concentrate
541043	oxyCODONE 20 mg/mL oral concentrate
541047	oxyCODONE 20 mg/mL oral concentrate
602169	oxyCODONE 20 mg/mL oral concentrate
607620	oxyCODONE 20 mg/mL oral concentrate
7804	oxyCODONE 20 mg/mL oral concentrate
790841	oxyCODONE 20 mg/mL oral concentrate
82063	oxyCODONE 20 mg/mL oral concentrate
1049604	oxyCODONE 5 mg/5 mL oral solution
1049606	oxyCODONE 5 mg/5 mL oral solution
1113310	oxyCODONE 5 mg/5 mL oral solution
159821	oxyCODONE 5 mg/5 mL oral solution
1664443	oxyCODONE 5 mg/5 mL oral solution
1944530	oxyCODONE 5 mg/5 mL oral solution
218129	oxyCODONE 5 mg/5 mL oral solution
218986	oxyCODONE 5 mg/5 mL oral solution
218987	oxyCODONE 5 mg/5 mL oral solution
219160	oxyCODONE 5 mg/5 mL oral solution
219740	oxyCODONE 5 mg/5 mL oral solution
352858	oxyCODONE 5 mg/5 mL oral solution
541043	oxyCODONE 5 mg/5 mL oral solution
541047	oxyCODONE 5 mg/5 mL oral solution
602169	oxyCODONE 5 mg/5 mL oral solution
607620	oxyCODONE 5 mg/5 mL oral solution
7804	oxyCODONE 5 mg/5 mL oral solution
790841	oxyCODONE 5 mg/5 mL oral solution
82063	oxyCODONE 5 mg/5 mL oral solution
1049621	oxyCODONE 5 mg tablet
1049623	oxyCODONE 5 mg tablet
1050419	oxyCODONE 5 mg tablet
1050421	oxyCODONE 5 mg tablet
1113310	oxyCODONE 5 mg tablet
1113313	oxyCODONE 5 mg tablet
159821	oxyCODONE 5 mg tablet
1664443	oxyCODONE 5 mg tablet
1664448	oxyCODONE 5 mg tablet
1944530	oxyCODONE 5 mg tablet
207260	oxyCODONE 5 mg tablet
218129	oxyCODONE 5 mg tablet
218986	oxyCODONE 5 mg tablet
218987	oxyCODONE 5 mg tablet
219160	oxyCODONE 5 mg tablet
219740	oxyCODONE 5 mg tablet
352858	oxyCODONE 5 mg tablet
541043	oxyCODONE 5 mg tablet
541047	oxyCODONE 5 mg tablet
602169	oxyCODONE 5 mg tablet
607620	oxyCODONE 5 mg tablet
7804	oxyCODONE 5 mg tablet
790841	oxyCODONE 5 mg tablet
82063	oxyCODONE 5 mg tablet
1809097	SUFentanil citrate 50 mcg/mL intravenous solution
1809099	SUFentanil citrate 50 mcg/mL intravenous solution
1809100	SUFentanil citrate 50 mcg/mL intravenous solution
1809101	SUFentanil citrate 50 mcg/mL intravenous solution
1809102	SUFentanil citrate 50 mcg/mL intravenous solution
1809103	SUFentanil citrate 50 mcg/mL intravenous solution
1809104	SUFentanil citrate 50 mcg/mL intravenous solution
1809105	SUFentanil citrate 50 mcg/mL intravenous solution
208105	SUFentanil citrate 50 mcg/mL intravenous solution
2103193	SUFentanil citrate 50 mcg/mL intravenous solution
227579	SUFentanil citrate 50 mcg/mL intravenous solution
313124	SUFentanil citrate 50 mcg/mL intravenous solution
56795	SUFentanil citrate 50 mcg/mL intravenous solution
58964	SUFentanil citrate 50 mcg/mL intravenous solution
1115966	codeine 10 mg-guaifenesin 100 mg/5 mL oral liquid
1545976	codeine 10 mg-guaifenesin 100 mg/5 mL oral liquid
1652891	codeine 10 mg-guaifenesin 100 mg/5 mL oral liquid
214442	codeine 10 mg-guaifenesin 100 mg/5 mL oral liquid
217407	codeine 10 mg-guaifenesin 100 mg/5 mL oral liquid
235412	codeine 10 mg-guaifenesin 100 mg/5 mL oral liquid
236131	codeine 10 mg-guaifenesin 100 mg/5 mL oral liquid
236236	codeine 10 mg-guaifenesin 100 mg/5 mL oral liquid
2569484	codeine 10 mg-guaifenesin 100 mg/5 mL oral liquid
2670	codeine 10 mg-guaifenesin 100 mg/5 mL oral liquid
2672	codeine 10 mg-guaifenesin 100 mg/5 mL oral liquid
402563	codeine 10 mg-guaifenesin 100 mg/5 mL oral liquid
5032	codeine 10 mg-guaifenesin 100 mg/5 mL oral liquid
91104	codeine 10 mg-guaifenesin 100 mg/5 mL oral liquid
995868	codeine 10 mg-guaifenesin 100 mg/5 mL oral liquid
1049221	oxyCODONE-acetaminophen 5 mg-325 mg tablet
1049223	oxyCODONE-acetaminophen 5 mg-325 mg tablet
159821	oxyCODONE-acetaminophen 5 mg-325 mg tablet
161	oxyCODONE-acetaminophen 5 mg-325 mg tablet
214183	oxyCODONE-acetaminophen 5 mg-325 mg tablet
216903	oxyCODONE-acetaminophen 5 mg-325 mg tablet
7804	oxyCODONE-acetaminophen 5 mg-325 mg tablet
82063	oxyCODONE-acetaminophen 5 mg-325 mg tablet
825220	oxyCODONE-acetaminophen 5 mg-325 mg tablet
825225	oxyCODONE-acetaminophen 5 mg-325 mg tablet
825229	oxyCODONE-acetaminophen 5 mg-325 mg tablet
825233	oxyCODONE-acetaminophen 5 mg-325 mg tablet
897387	oxyCODONE-acetaminophen 5 mg-325 mg tablet
10689	traMADoL 50 mg tablet
1148479	traMADoL 50 mg tablet
152537	traMADoL 50 mg tablet
152538	traMADoL 50 mg tablet
152768	traMADoL 50 mg tablet
152961	traMADoL 50 mg tablet
153016	traMADoL 50 mg tablet
153774	traMADoL 50 mg tablet
220606	traMADoL 50 mg tablet
2395809	traMADoL 50 mg tablet
539394	traMADoL 50 mg tablet
82110	traMADoL 50 mg tablet
831433	traMADoL 50 mg tablet
835603	traMADoL 50 mg tablet
835605	traMADoL 50 mg tablet
979285	traMADoL 50 mg tablet
999709	traMADoL 50 mg tablet
10689	traMADoL 50 mg tablet
220606	traMADoL 50 mg tablet
82110	traMADoL 50 mg tablet
835603	traMADoL 50 mg tablet
835605	traMADoL 50 mg tablet
1044428	hydrocodone 5 mg-acetaminophen 500 mg tablet
1147392	hydrocodone 5 mg-acetaminophen 500 mg tablet
128793	hydrocodone 5 mg-acetaminophen 500 mg tablet
142439	hydrocodone 5 mg-acetaminophen 500 mg tablet
144254	hydrocodone 5 mg-acetaminophen 500 mg tablet
1542976	hydrocodone 5 mg-acetaminophen 500 mg tablet
161	hydrocodone 5 mg-acetaminophen 500 mg tablet
1789748	hydrocodone 5 mg-acetaminophen 500 mg tablet
214182	hydrocodone 5 mg-acetaminophen 500 mg tablet
215118	hydrocodone 5 mg-acetaminophen 500 mg tablet
215292	hydrocodone 5 mg-acetaminophen 500 mg tablet
215296	hydrocodone 5 mg-acetaminophen 500 mg tablet
215554	hydrocodone 5 mg-acetaminophen 500 mg tablet
215961	hydrocodone 5 mg-acetaminophen 500 mg tablet
216104	hydrocodone 5 mg-acetaminophen 500 mg tablet
216706	hydrocodone 5 mg-acetaminophen 500 mg tablet
216707	hydrocodone 5 mg-acetaminophen 500 mg tablet
217574	hydrocodone 5 mg-acetaminophen 500 mg tablet
217578	hydrocodone 5 mg-acetaminophen 500 mg tablet
217583	hydrocodone 5 mg-acetaminophen 500 mg tablet
217611	hydrocodone 5 mg-acetaminophen 500 mg tablet
217631	hydrocodone 5 mg-acetaminophen 500 mg tablet
218077	hydrocodone 5 mg-acetaminophen 500 mg tablet
218222	hydrocodone 5 mg-acetaminophen 500 mg tablet
218291	hydrocodone 5 mg-acetaminophen 500 mg tablet
218772	hydrocodone 5 mg-acetaminophen 500 mg tablet
218880	hydrocodone 5 mg-acetaminophen 500 mg tablet
219061	hydrocodone 5 mg-acetaminophen 500 mg tablet
219088	hydrocodone 5 mg-acetaminophen 500 mg tablet
219313	hydrocodone 5 mg-acetaminophen 500 mg tablet
220014	hydrocodone 5 mg-acetaminophen 500 mg tablet
220150	hydrocodone 5 mg-acetaminophen 500 mg tablet
220597	hydrocodone 5 mg-acetaminophen 500 mg tablet
220733	hydrocodone 5 mg-acetaminophen 500 mg tablet
220771	hydrocodone 5 mg-acetaminophen 500 mg tablet
221046	hydrocodone 5 mg-acetaminophen 500 mg tablet
221107	hydrocodone 5 mg-acetaminophen 500 mg tablet
236931	hydrocodone 5 mg-acetaminophen 500 mg tablet
284773	hydrocodone 5 mg-acetaminophen 500 mg tablet
314667	hydrocodone 5 mg-acetaminophen 500 mg tablet
352920	hydrocodone 5 mg-acetaminophen 500 mg tablet
491666	hydrocodone 5 mg-acetaminophen 500 mg tablet
540447	hydrocodone 5 mg-acetaminophen 500 mg tablet
541332	hydrocodone 5 mg-acetaminophen 500 mg tablet
542147	hydrocodone 5 mg-acetaminophen 500 mg tablet
542941	hydrocodone 5 mg-acetaminophen 500 mg tablet
5489	hydrocodone 5 mg-acetaminophen 500 mg tablet
597355	hydrocodone 5 mg-acetaminophen 500 mg tablet
655919	hydrocodone 5 mg-acetaminophen 500 mg tablet
686356	hydrocodone 5 mg-acetaminophen 500 mg tablet
804747	hydrocodone 5 mg-acetaminophen 500 mg tablet
825249	hydrocodone 5 mg-acetaminophen 500 mg tablet
856903	hydrocodone 5 mg-acetaminophen 500 mg tablet
856907	hydrocodone 5 mg-acetaminophen 500 mg tablet
856968	hydrocodone 5 mg-acetaminophen 500 mg tablet
857079	hydrocodone 5 mg-acetaminophen 500 mg tablet
857082	hydrocodone 5 mg-acetaminophen 500 mg tablet
857088	hydrocodone 5 mg-acetaminophen 500 mg tablet
857095	hydrocodone 5 mg-acetaminophen 500 mg tablet
857117	hydrocodone 5 mg-acetaminophen 500 mg tablet
857360	hydrocodone 5 mg-acetaminophen 500 mg tablet
857364	hydrocodone 5 mg-acetaminophen 500 mg tablet
857370	hydrocodone 5 mg-acetaminophen 500 mg tablet
857373	hydrocodone 5 mg-acetaminophen 500 mg tablet
857377	hydrocodone 5 mg-acetaminophen 500 mg tablet
857379	hydrocodone 5 mg-acetaminophen 500 mg tablet
857534	hydrocodone 5 mg-acetaminophen 500 mg tablet
857535	hydrocodone 5 mg-acetaminophen 500 mg tablet
92532	hydrocodone 5 mg-acetaminophen 500 mg tablet
142439	HYDROcodone bitartrate (bulk) 100 % powder
1442523	HYDROcodone bitartrate (bulk) 100 % powder
1595731	HYDROcodone bitartrate (bulk) 100 % powder
221107	HYDROcodone bitartrate (bulk) 100 % powder
236931	HYDROcodone bitartrate (bulk) 100 % powder
314667	HYDROcodone bitartrate (bulk) 100 % powder
5489	HYDROcodone bitartrate (bulk) 100 % powder
582471	HYDROcodone bitartrate (bulk) 100 % powder
584438	HYDROcodone bitartrate (bulk) 100 % powder
597355	HYDROcodone bitartrate (bulk) 100 % powder
151999	morphine (PF) 1 mg/mL injection solution
152164	morphine (PF) 1 mg/mL injection solution
152356	morphine (PF) 1 mg/mL injection solution
152785	morphine (PF) 1 mg/mL injection solution
152996	morphine (PF) 1 mg/mL injection solution
153664	morphine (PF) 1 mg/mL injection solution
1728800	morphine (PF) 1 mg/mL injection solution
1728801	morphine (PF) 1 mg/mL injection solution
1728802	morphine (PF) 1 mg/mL injection solution
1728803	morphine (PF) 1 mg/mL injection solution
1729023	morphine (PF) 1 mg/mL injection solution
1745876	morphine (PF) 1 mg/mL injection solution
203353	morphine (PF) 1 mg/mL injection solution
203355	morphine (PF) 1 mg/mL injection solution
203356	morphine (PF) 1 mg/mL injection solution
203357	morphine (PF) 1 mg/mL injection solution
203358	morphine (PF) 1 mg/mL injection solution
2055303	morphine (PF) 1 mg/mL injection solution
219576	morphine (PF) 1 mg/mL injection solution
219632	morphine (PF) 1 mg/mL injection solution
225993	morphine (PF) 1 mg/mL injection solution
235751	morphine (PF) 1 mg/mL injection solution
235774	morphine (PF) 1 mg/mL injection solution
30236	morphine (PF) 1 mg/mL injection solution
353616	morphine (PF) 1 mg/mL injection solution
477397	morphine (PF) 1 mg/mL injection solution
477468	morphine (PF) 1 mg/mL injection solution
583440	morphine (PF) 1 mg/mL injection solution
7052	morphine (PF) 1 mg/mL injection solution
885779	morphine (PF) 1 mg/mL injection solution
892477	morphine (PF) 1 mg/mL injection solution
892479	morphine (PF) 1 mg/mL injection solution
892489	morphine (PF) 1 mg/mL injection solution
152751	methadone 10 mg/mL oral concentrate
153327	methadone 10 mg/mL oral concentrate
197113	methadone 10 mg/mL oral concentrate
202370	methadone 10 mg/mL oral concentrate
218337	methadone 10 mg/mL oral concentrate
226003	methadone 10 mg/mL oral concentrate
670009	methadone 10 mg/mL oral concentrate
6813	methadone 10 mg/mL oral concentrate
991147	methadone 10 mg/mL oral concentrate
991149	methadone 10 mg/mL oral concentrate
1049696	oxyCODONE 5 mg capsule
1049700	oxyCODONE 5 mg capsule
1113310	oxyCODONE 5 mg capsule
159821	oxyCODONE 5 mg capsule
1664443	oxyCODONE 5 mg capsule
1944530	oxyCODONE 5 mg capsule
218129	oxyCODONE 5 mg capsule
218986	oxyCODONE 5 mg capsule
218987	oxyCODONE 5 mg capsule
219160	oxyCODONE 5 mg capsule
219740	oxyCODONE 5 mg capsule
352858	oxyCODONE 5 mg capsule
